,ID,project_id,project_title,created_at,checked_out_at,project_url,vote_finished,session_duration,project_name,description,category,cost,district,votes,title_length,description_length,agg_district_code,agg_quartiers,src_district_code,approved,approved_binary,cost_range
10,1073,143,Lampadaires à détecteur de mouvement piste cyclable Sud canal,2022-10-07 10:52:44.913,2022-10-14 07:39:02.704,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/143,True,6 days 20:46:17.791000,Lampadaires à détecteur de mouvement piste cyclable Sud canal,"Bonjour, Modifier les lampadaires actuellement présents le long de la piste cyclable entre rocade Sud (pont piétons cyclable sur la Rocade) et la limite avec Ramonville (autre juridiction qui pourrait également être consultée) pour en faire des lampadaires à éclairage se déclenchant à la nuit tombée (prenant aussi en compte le changement d'heure été/hiver), et seulement en cas de mouvement détecté sur la voie à revêtement pour piétons & cyclables, pour une durée suffisante au temps de déplacement. Avantage : économie d’électricité et sécurisation circulation piétons-vélos. Budget : ne pas remplacer les lampadaires existants, mais les équiper d'un système de détection de mouvement efficace.Modalités de réalisation - Avis technique : Equiper les lampadaires de la piste cyclable le long du Canal du Midi (portion Sud, du pont-Canal des Herbettes à Ramonville) de détecteurs de forme. La détection de forme permet de maîtriser les couts d’exploitation de l’éclairage en apportant la lumière uniquement en cas d’usage avéré sur l’espace public. Il s'agit de détecter la présence de mouvements humains la nuit.",Énergie,50000.0,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,50,61,1115,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0,0-50k
11,1333,143,Lampadaires à détecteur de mouvement piste cyclable Sud canal,2022-10-08 20:13:58.474,2022-10-08 20:16:48.529,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/143,True,0 days 00:02:50.055000,Lampadaires à détecteur de mouvement piste cyclable Sud canal,"Bonjour, Modifier les lampadaires actuellement présents le long de la piste cyclable entre rocade Sud (pont piétons cyclable sur la Rocade) et la limite avec Ramonville (autre juridiction qui pourrait également être consultée) pour en faire des lampadaires à éclairage se déclenchant à la nuit tombée (prenant aussi en compte le changement d'heure été/hiver), et seulement en cas de mouvement détecté sur la voie à revêtement pour piétons & cyclables, pour une durée suffisante au temps de déplacement. Avantage : économie d’électricité et sécurisation circulation piétons-vélos. Budget : ne pas remplacer les lampadaires existants, mais les équiper d'un système de détection de mouvement efficace.Modalités de réalisation - Avis technique : Equiper les lampadaires de la piste cyclable le long du Canal du Midi (portion Sud, du pont-Canal des Herbettes à Ramonville) de détecteurs de forme. La détection de forme permet de maîtriser les couts d’exploitation de l’éclairage en apportant la lumière uniquement en cas d’usage avéré sur l’espace public. Il s'agit de détecter la présence de mouvements humains la nuit.",Énergie,50000.0,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,50,61,1115,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0,0-50k
12,1416,143,Lampadaires à détecteur de mouvement piste cyclable Sud canal,2022-10-09 13:52:52.364,2022-10-09 16:32:11.808,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/143,True,0 days 02:39:19.444000,Lampadaires à détecteur de mouvement piste cyclable Sud canal,"Bonjour, Modifier les lampadaires actuellement présents le long de la piste cyclable entre rocade Sud (pont piétons cyclable sur la Rocade) et la limite avec Ramonville (autre juridiction qui pourrait également être consultée) pour en faire des lampadaires à éclairage se déclenchant à la nuit tombée (prenant aussi en compte le changement d'heure été/hiver), et seulement en cas de mouvement détecté sur la voie à revêtement pour piétons & cyclables, pour une durée suffisante au temps de déplacement. Avantage : économie d’électricité et sécurisation circulation piétons-vélos. Budget : ne pas remplacer les lampadaires existants, mais les équiper d'un système de détection de mouvement efficace.Modalités de réalisation - Avis technique : Equiper les lampadaires de la piste cyclable le long du Canal du Midi (portion Sud, du pont-Canal des Herbettes à Ramonville) de détecteurs de forme. La détection de forme permet de maîtriser les couts d’exploitation de l’éclairage en apportant la lumière uniquement en cas d’usage avéré sur l’espace public. Il s'agit de détecter la présence de mouvements humains la nuit.",Énergie,50000.0,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,50,61,1115,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0,0-50k
13,2047,143,Lampadaires à détecteur de mouvement piste cyclable Sud canal,2022-10-12 15:33:22.897,2022-10-12 15:37:33.593,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/143,True,0 days 00:04:10.696000,Lampadaires à détecteur de mouvement piste cyclable Sud canal,"Bonjour, Modifier les lampadaires actuellement présents le long de la piste cyclable entre rocade Sud (pont piétons cyclable sur la Rocade) et la limite avec Ramonville (autre juridiction qui pourrait également être consultée) pour en faire des lampadaires à éclairage se déclenchant à la nuit tombée (prenant aussi en compte le changement d'heure été/hiver), et seulement en cas de mouvement détecté sur la voie à revêtement pour piétons & cyclables, pour une durée suffisante au temps de déplacement. Avantage : économie d’électricité et sécurisation circulation piétons-vélos. Budget : ne pas remplacer les lampadaires existants, mais les équiper d'un système de détection de mouvement efficace.Modalités de réalisation - Avis technique : Equiper les lampadaires de la piste cyclable le long du Canal du Midi (portion Sud, du pont-Canal des Herbettes à Ramonville) de détecteurs de forme. La détection de forme permet de maîtriser les couts d’exploitation de l’éclairage en apportant la lumière uniquement en cas d’usage avéré sur l’espace public. Il s'agit de détecter la présence de mouvements humains la nuit.",Énergie,50000.0,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,50,61,1115,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0,0-50k
14,2102,143,Lampadaires à détecteur de mouvement piste cyclable Sud canal,2022-10-12 19:40:16.035,2022-10-12 19:41:12.904,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/143,True,0 days 00:00:56.869000,Lampadaires à détecteur de mouvement piste cyclable Sud canal,"Bonjour, Modifier les lampadaires actuellement présents le long de la piste cyclable entre rocade Sud (pont piétons cyclable sur la Rocade) et la limite avec Ramonville (autre juridiction qui pourrait également être consultée) pour en faire des lampadaires à éclairage se déclenchant à la nuit tombée (prenant aussi en compte le changement d'heure été/hiver), et seulement en cas de mouvement détecté sur la voie à revêtement pour piétons & cyclables, pour une durée suffisante au temps de déplacement. Avantage : économie d’électricité et sécurisation circulation piétons-vélos. Budget : ne pas remplacer les lampadaires existants, mais les équiper d'un système de détection de mouvement efficace.Modalités de réalisation - Avis technique : Equiper les lampadaires de la piste cyclable le long du Canal du Midi (portion Sud, du pont-Canal des Herbettes à Ramonville) de détecteurs de forme. La détection de forme permet de maîtriser les couts d’exploitation de l’éclairage en apportant la lumière uniquement en cas d’usage avéré sur l’espace public. Il s'agit de détecter la présence de mouvements humains la nuit.",Énergie,50000.0,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,50,61,1115,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0,0-50k
15,2190,143,Lampadaires à détecteur de mouvement piste cyclable Sud canal,2022-10-13 10:23:12.595,2022-10-13 10:24:57.477,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/143,True,0 days 00:01:44.882000,Lampadaires à détecteur de mouvement piste cyclable Sud canal,"Bonjour, Modifier les lampadaires actuellement présents le long de la piste cyclable entre rocade Sud (pont piétons cyclable sur la Rocade) et la limite avec Ramonville (autre juridiction qui pourrait également être consultée) pour en faire des lampadaires à éclairage se déclenchant à la nuit tombée (prenant aussi en compte le changement d'heure été/hiver), et seulement en cas de mouvement détecté sur la voie à revêtement pour piétons & cyclables, pour une durée suffisante au temps de déplacement. Avantage : économie d’électricité et sécurisation circulation piétons-vélos. Budget : ne pas remplacer les lampadaires existants, mais les équiper d'un système de détection de mouvement efficace.Modalités de réalisation - Avis technique : Equiper les lampadaires de la piste cyclable le long du Canal du Midi (portion Sud, du pont-Canal des Herbettes à Ramonville) de détecteurs de forme. La détection de forme permet de maîtriser les couts d’exploitation de l’éclairage en apportant la lumière uniquement en cas d’usage avéré sur l’espace public. Il s'agit de détecter la présence de mouvements humains la nuit.",Énergie,50000.0,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,50,61,1115,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0,0-50k
16,2447,143,Lampadaires à détecteur de mouvement piste cyclable Sud canal,2022-10-15 08:25:36.563,2022-10-15 08:26:48.867,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/143,True,0 days 00:01:12.304000,Lampadaires à détecteur de mouvement piste cyclable Sud canal,"Bonjour, Modifier les lampadaires actuellement présents le long de la piste cyclable entre rocade Sud (pont piétons cyclable sur la Rocade) et la limite avec Ramonville (autre juridiction qui pourrait également être consultée) pour en faire des lampadaires à éclairage se déclenchant à la nuit tombée (prenant aussi en compte le changement d'heure été/hiver), et seulement en cas de mouvement détecté sur la voie à revêtement pour piétons & cyclables, pour une durée suffisante au temps de déplacement. Avantage : économie d’électricité et sécurisation circulation piétons-vélos. Budget : ne pas remplacer les lampadaires existants, mais les équiper d'un système de détection de mouvement efficace.Modalités de réalisation - Avis technique : Equiper les lampadaires de la piste cyclable le long du Canal du Midi (portion Sud, du pont-Canal des Herbettes à Ramonville) de détecteurs de forme. La détection de forme permet de maîtriser les couts d’exploitation de l’éclairage en apportant la lumière uniquement en cas d’usage avéré sur l’espace public. Il s'agit de détecter la présence de mouvements humains la nuit.",Énergie,50000.0,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,50,61,1115,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0,0-50k
17,2519,143,Lampadaires à détecteur de mouvement piste cyclable Sud canal,2022-10-15 16:05:18.977,2022-10-15 16:06:18.359,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/143,True,0 days 00:00:59.382000,Lampadaires à détecteur de mouvement piste cyclable Sud canal,"Bonjour, Modifier les lampadaires actuellement présents le long de la piste cyclable entre rocade Sud (pont piétons cyclable sur la Rocade) et la limite avec Ramonville (autre juridiction qui pourrait également être consultée) pour en faire des lampadaires à éclairage se déclenchant à la nuit tombée (prenant aussi en compte le changement d'heure été/hiver), et seulement en cas de mouvement détecté sur la voie à revêtement pour piétons & cyclables, pour une durée suffisante au temps de déplacement. Avantage : économie d’électricité et sécurisation circulation piétons-vélos. Budget : ne pas remplacer les lampadaires existants, mais les équiper d'un système de détection de mouvement efficace.Modalités de réalisation - Avis technique : Equiper les lampadaires de la piste cyclable le long du Canal du Midi (portion Sud, du pont-Canal des Herbettes à Ramonville) de détecteurs de forme. La détection de forme permet de maîtriser les couts d’exploitation de l’éclairage en apportant la lumière uniquement en cas d’usage avéré sur l’espace public. Il s'agit de détecter la présence de mouvements humains la nuit.",Énergie,50000.0,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,50,61,1115,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0,0-50k
18,2693,143,Lampadaires à détecteur de mouvement piste cyclable Sud canal,2022-10-17 07:02:06.525,2022-10-17 07:11:13.294,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/143,True,0 days 00:09:06.769000,Lampadaires à détecteur de mouvement piste cyclable Sud canal,"Bonjour, Modifier les lampadaires actuellement présents le long de la piste cyclable entre rocade Sud (pont piétons cyclable sur la Rocade) et la limite avec Ramonville (autre juridiction qui pourrait également être consultée) pour en faire des lampadaires à éclairage se déclenchant à la nuit tombée (prenant aussi en compte le changement d'heure été/hiver), et seulement en cas de mouvement détecté sur la voie à revêtement pour piétons & cyclables, pour une durée suffisante au temps de déplacement. Avantage : économie d’électricité et sécurisation circulation piétons-vélos. Budget : ne pas remplacer les lampadaires existants, mais les équiper d'un système de détection de mouvement efficace.Modalités de réalisation - Avis technique : Equiper les lampadaires de la piste cyclable le long du Canal du Midi (portion Sud, du pont-Canal des Herbettes à Ramonville) de détecteurs de forme. La détection de forme permet de maîtriser les couts d’exploitation de l’éclairage en apportant la lumière uniquement en cas d’usage avéré sur l’espace public. Il s'agit de détecter la présence de mouvements humains la nuit.",Énergie,50000.0,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,50,61,1115,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0,0-50k
19,2784,143,Lampadaires à détecteur de mouvement piste cyclable Sud canal,2022-10-17 19:13:14.903,2022-10-17 19:20:32.748,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/143,True,0 days 00:07:17.845000,Lampadaires à détecteur de mouvement piste cyclable Sud canal,"Bonjour, Modifier les lampadaires actuellement présents le long de la piste cyclable entre rocade Sud (pont piétons cyclable sur la Rocade) et la limite avec Ramonville (autre juridiction qui pourrait également être consultée) pour en faire des lampadaires à éclairage se déclenchant à la nuit tombée (prenant aussi en compte le changement d'heure été/hiver), et seulement en cas de mouvement détecté sur la voie à revêtement pour piétons & cyclables, pour une durée suffisante au temps de déplacement. Avantage : économie d’électricité et sécurisation circulation piétons-vélos. Budget : ne pas remplacer les lampadaires existants, mais les équiper d'un système de détection de mouvement efficace.Modalités de réalisation - Avis technique : Equiper les lampadaires de la piste cyclable le long du Canal du Midi (portion Sud, du pont-Canal des Herbettes à Ramonville) de détecteurs de forme. La détection de forme permet de maîtriser les couts d’exploitation de l’éclairage en apportant la lumière uniquement en cas d’usage avéré sur l’espace public. Il s'agit de détecter la présence de mouvements humains la nuit.",Énergie,50000.0,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,50,61,1115,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0,0-50k
20,2929,143,Lampadaires à détecteur de mouvement piste cyclable Sud canal,2022-10-18 20:18:12.247,2022-10-18 20:19:25.154,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/143,True,0 days 00:01:12.907000,Lampadaires à détecteur de mouvement piste cyclable Sud canal,"Bonjour, Modifier les lampadaires actuellement présents le long de la piste cyclable entre rocade Sud (pont piétons cyclable sur la Rocade) et la limite avec Ramonville (autre juridiction qui pourrait également être consultée) pour en faire des lampadaires à éclairage se déclenchant à la nuit tombée (prenant aussi en compte le changement d'heure été/hiver), et seulement en cas de mouvement détecté sur la voie à revêtement pour piétons & cyclables, pour une durée suffisante au temps de déplacement. Avantage : économie d’électricité et sécurisation circulation piétons-vélos. Budget : ne pas remplacer les lampadaires existants, mais les équiper d'un système de détection de mouvement efficace.Modalités de réalisation - Avis technique : Equiper les lampadaires de la piste cyclable le long du Canal du Midi (portion Sud, du pont-Canal des Herbettes à Ramonville) de détecteurs de forme. La détection de forme permet de maîtriser les couts d’exploitation de l’éclairage en apportant la lumière uniquement en cas d’usage avéré sur l’espace public. Il s'agit de détecter la présence de mouvements humains la nuit.",Énergie,50000.0,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,50,61,1115,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0,0-50k
21,3024,143,Lampadaires à détecteur de mouvement piste cyclable Sud canal,2022-10-19 08:22:03.329,2022-10-19 08:22:53.446,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/143,True,0 days 00:00:50.117000,Lampadaires à détecteur de mouvement piste cyclable Sud canal,"Bonjour, Modifier les lampadaires actuellement présents le long de la piste cyclable entre rocade Sud (pont piétons cyclable sur la Rocade) et la limite avec Ramonville (autre juridiction qui pourrait également être consultée) pour en faire des lampadaires à éclairage se déclenchant à la nuit tombée (prenant aussi en compte le changement d'heure été/hiver), et seulement en cas de mouvement détecté sur la voie à revêtement pour piétons & cyclables, pour une durée suffisante au temps de déplacement. Avantage : économie d’électricité et sécurisation circulation piétons-vélos. Budget : ne pas remplacer les lampadaires existants, mais les équiper d'un système de détection de mouvement efficace.Modalités de réalisation - Avis technique : Equiper les lampadaires de la piste cyclable le long du Canal du Midi (portion Sud, du pont-Canal des Herbettes à Ramonville) de détecteurs de forme. La détection de forme permet de maîtriser les couts d’exploitation de l’éclairage en apportant la lumière uniquement en cas d’usage avéré sur l’espace public. Il s'agit de détecter la présence de mouvements humains la nuit.",Énergie,50000.0,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,50,61,1115,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0,0-50k
22,3071,143,Lampadaires à détecteur de mouvement piste cyclable Sud canal,2022-10-19 09:42:20.817,2022-10-19 09:52:03.203,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/143,True,0 days 00:09:42.386000,Lampadaires à détecteur de mouvement piste cyclable Sud canal,"Bonjour, Modifier les lampadaires actuellement présents le long de la piste cyclable entre rocade Sud (pont piétons cyclable sur la Rocade) et la limite avec Ramonville (autre juridiction qui pourrait également être consultée) pour en faire des lampadaires à éclairage se déclenchant à la nuit tombée (prenant aussi en compte le changement d'heure été/hiver), et seulement en cas de mouvement détecté sur la voie à revêtement pour piétons & cyclables, pour une durée suffisante au temps de déplacement. Avantage : économie d’électricité et sécurisation circulation piétons-vélos. Budget : ne pas remplacer les lampadaires existants, mais les équiper d'un système de détection de mouvement efficace.Modalités de réalisation - Avis technique : Equiper les lampadaires de la piste cyclable le long du Canal du Midi (portion Sud, du pont-Canal des Herbettes à Ramonville) de détecteurs de forme. La détection de forme permet de maîtriser les couts d’exploitation de l’éclairage en apportant la lumière uniquement en cas d’usage avéré sur l’espace public. Il s'agit de détecter la présence de mouvements humains la nuit.",Énergie,50000.0,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,50,61,1115,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0,0-50k
23,3154,143,Lampadaires à détecteur de mouvement piste cyclable Sud canal,2022-10-19 14:05:06.071,2022-10-19 14:12:39.301,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/143,True,0 days 00:07:33.230000,Lampadaires à détecteur de mouvement piste cyclable Sud canal,"Bonjour, Modifier les lampadaires actuellement présents le long de la piste cyclable entre rocade Sud (pont piétons cyclable sur la Rocade) et la limite avec Ramonville (autre juridiction qui pourrait également être consultée) pour en faire des lampadaires à éclairage se déclenchant à la nuit tombée (prenant aussi en compte le changement d'heure été/hiver), et seulement en cas de mouvement détecté sur la voie à revêtement pour piétons & cyclables, pour une durée suffisante au temps de déplacement. Avantage : économie d’électricité et sécurisation circulation piétons-vélos. Budget : ne pas remplacer les lampadaires existants, mais les équiper d'un système de détection de mouvement efficace.Modalités de réalisation - Avis technique : Equiper les lampadaires de la piste cyclable le long du Canal du Midi (portion Sud, du pont-Canal des Herbettes à Ramonville) de détecteurs de forme. La détection de forme permet de maîtriser les couts d’exploitation de l’éclairage en apportant la lumière uniquement en cas d’usage avéré sur l’espace public. Il s'agit de détecter la présence de mouvements humains la nuit.",Énergie,50000.0,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,50,61,1115,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0,0-50k
24,3180,143,Lampadaires à détecteur de mouvement piste cyclable Sud canal,2022-10-19 15:18:34.243,2022-10-19 15:24:06.409,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/143,True,0 days 00:05:32.166000,Lampadaires à détecteur de mouvement piste cyclable Sud canal,"Bonjour, Modifier les lampadaires actuellement présents le long de la piste cyclable entre rocade Sud (pont piétons cyclable sur la Rocade) et la limite avec Ramonville (autre juridiction qui pourrait également être consultée) pour en faire des lampadaires à éclairage se déclenchant à la nuit tombée (prenant aussi en compte le changement d'heure été/hiver), et seulement en cas de mouvement détecté sur la voie à revêtement pour piétons & cyclables, pour une durée suffisante au temps de déplacement. Avantage : économie d’électricité et sécurisation circulation piétons-vélos. Budget : ne pas remplacer les lampadaires existants, mais les équiper d'un système de détection de mouvement efficace.Modalités de réalisation - Avis technique : Equiper les lampadaires de la piste cyclable le long du Canal du Midi (portion Sud, du pont-Canal des Herbettes à Ramonville) de détecteurs de forme. La détection de forme permet de maîtriser les couts d’exploitation de l’éclairage en apportant la lumière uniquement en cas d’usage avéré sur l’espace public. Il s'agit de détecter la présence de mouvements humains la nuit.",Énergie,50000.0,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,50,61,1115,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0,0-50k
25,3219,143,Lampadaires à détecteur de mouvement piste cyclable Sud canal,2022-10-19 17:19:23.191,2022-10-19 17:25:38.758,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/143,True,0 days 00:06:15.567000,Lampadaires à détecteur de mouvement piste cyclable Sud canal,"Bonjour, Modifier les lampadaires actuellement présents le long de la piste cyclable entre rocade Sud (pont piétons cyclable sur la Rocade) et la limite avec Ramonville (autre juridiction qui pourrait également être consultée) pour en faire des lampadaires à éclairage se déclenchant à la nuit tombée (prenant aussi en compte le changement d'heure été/hiver), et seulement en cas de mouvement détecté sur la voie à revêtement pour piétons & cyclables, pour une durée suffisante au temps de déplacement. Avantage : économie d’électricité et sécurisation circulation piétons-vélos. Budget : ne pas remplacer les lampadaires existants, mais les équiper d'un système de détection de mouvement efficace.Modalités de réalisation - Avis technique : Equiper les lampadaires de la piste cyclable le long du Canal du Midi (portion Sud, du pont-Canal des Herbettes à Ramonville) de détecteurs de forme. La détection de forme permet de maîtriser les couts d’exploitation de l’éclairage en apportant la lumière uniquement en cas d’usage avéré sur l’espace public. Il s'agit de détecter la présence de mouvements humains la nuit.",Énergie,50000.0,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,50,61,1115,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0,0-50k
26,3226,143,Lampadaires à détecteur de mouvement piste cyclable Sud canal,2022-10-19 17:57:35.380,2022-10-19 17:57:49.445,https://jeparticipe.metropole.toulouse.fr/processes/mes-idees-pour-mon-quartier/f/472/budgets/3/projects/143,True,0 days 00:00:14.065000,Lampadaires à détecteur de mouvement piste cyclable Sud canal,"Bonjour, Modifier les lampadaires actuellement présents le long de la piste cyclable entre rocade Sud (pont piétons cyclable sur la Rocade) et la limite avec Ramonville (autre juridiction qui pourrait également être consultée) pour en faire des lampadaires à éclairage se déclenchant à la nuit tombée (prenant aussi en compte le changement d'heure été/hiver), et seulement en cas de mouvement détecté sur la voie à revêtement pour piétons & cyclables, pour une durée suffisante au temps de déplacement. Avantage : économie d’électricité et sécurisation circulation piétons-vélos. Budget : ne pas remplacer les lampadaires existants, mais les équiper d'un système de détection de mouvement efficace.Modalités de réalisation - Avis technique : Equiper les lampadaires de la piste cyclable le long du Canal du Midi (portion Sud, du pont-Canal des Herbettes à Ramonville) de détecteurs de forme. La détection de forme permet de maîtriser les couts d’exploitation de l’éclairage en apportant la lumière uniquement en cas d’usage avéré sur l’espace public. Il s'agit de détecter la présence de mouvements humains la nuit.",Énergie,50000.0,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,50,61,1115,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0,0-50k
