,project_id,project_name,description,category,cost,district,votes,title_length,description_length,agg_district_code,agg_quartiers,src_district_code,approved,approved_binary
106,40,Remplacer des places de stationnement par des arbres,"De nombreuses rues de Toulouse sont très minérales, sans aucune végétation, créant ainsi des îlots de chaleur, et sont souvent inesthétiques. Pendant ce temps, la plupart des rues de la ville sont des parkings pour des véhicules qui bougent peu, ce qui constitue un énorme gâchis d'espace, qui est pourtant si précieux en milieu urbain. Plus généralement, 60% de la surface de la voirie (trottoirs et routes) est dédiée aux automobiles et autres vehicules motorisés, qui eux-mêmes contribuent au réchauffement. Il serait judicieux d'identifier les rues les plus minérales, et d'y remplacer une certaine proportion de places de stationnement par des arbres qui apporteront ombre et fraîcheur, et rendront ces rues plus belles.Modalités de réalisation - Avis technique :Végétalisation des rues Réclusane et Adolphe Coll en remplaçant certaines places de stationnement par de la végétalisation, comme ce qui a été fait sur la rue de la Chaine à Toulouse. Les localisations exactes seront définies en concertation avec les riverains.",Nature en ville,100000,6 - Saint-Cyprien,76,52,1029,6,Saint-Cyprien,2.1,False,0
107,57,Des panneaux solaires sur la Maison de Quartier de Bagatelle,"La situation écologique d’aujourd’hui requiert de développer fortement la production d’énergie renouvelable, notamment avec des panneaux solaires. Pour ne pas empiéter sur les surfaces agricoles, les toits des bâtiments sont à équiper. Le toit de la Maison de Quartier de Bagatelle est grand (400m2) et permet d’y installer une bonne surface de panneaux photovoltaïques et donc une puissance intéressante (80KW)(et si ce n’est pas possible il y a aussi d’autres bâtiments publics). Le but est de créer dans le quartier le sentiment que nous pouvons avancer dans la transition écologique, en parallèle avec d’autres actions, pour que tous, habitants et acteurs variés soient sensibilisés sur les énergies renouvelables et se mettent en route dans la transition écologique. Nous proposons que soient installés les panneaux sur le toit et que soit mis dans l’entrée un écran indiquant en permanence la puissance produite à l’instant, et l’énergie produite depuis le début de l’année. La Maison de Quartier de Bagatelle est un lieu symbolique fort, celui où ont lieu les fêtes familiales et bien des activités associatives et des réunions très diverses des habitants. C’est la maison du quartier. C’est important qu’elle soit en pointe sur l’écologie et entraîne ainsi le quartier.Modalités de réalisation - Avis technique :Implantation de panneaux solaires sur le toit de la Maison de Quartier de Bagatelle. En cas d’impossibilité technique, ils pourraient être déployés sur le Groupe scolaire Clément Falcucci, l’Ecole Élémentaire Georges Hyon ou le centre culturel Desbals.",Énergie,68000,16 - Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette,31,60,1572,16,Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette,2.3,False,0
108,191,Valorisation du tunnel de Gironis,"Amélioration de la sécurité des vélos et piétons dans le tunnel sous l’A64 rue de Gironis, à l’entrée du Parc de Gironis -	Réfection de l’éclairage au moyen de lampes LED -	Marquages au sol pour délimiter la piste cyclable sur le trottoir le plus large pour favoriser le mode doux vélos et piétons -	Peinture artistique style « street art » sur les parois du tunnel pour enjoliver cet espace et diminuer le risque de graffitis mal intentionnés -	Mise en valeur du quartier Lafourguette et du parc de Gironis avec un dessin représentant le quartier (fait par des talents du quartier si possible)Modalités de réalisation - Avis technique :Concernant la sécurisation de la circulation sous cet ouvrage, les travaux d’amélioration de la lisibilité de l’aménagement cyclable ont été réalisés en juillet 2022. Il n’est cependant pas possible de séparer les flux sur cette portion dont la largeur ne le permet pas.Concernant l’embellissement du tunnel, la mairie de Toulouse développe depuis plusieurs années une Galerie A Ciel Ouvert. Le sujet ainsi que l’envergure de l’œuvre seront définis plus précisément par la «Commission art dans l’espace public».",Éco-mobilité,150000,14 - Saint-Simon / Lafourguette / Oncopole-Campus Santé du Futur,39,33,1148,14,Saint-Simon / Lafourguette / Oncopole-Campus Santé du Futur,6.4,False,0
109,202,Augmenter l'Installation de L'arbre Algal dans Toulouse,"Cet épurateur d'air est un dispositif bénéfique pour la qualité de l'air de Toulouse. Ses implantations doivent se voir augmenter notamment dans des zones stratégiques de forte pollution de l'air comme la gare de Matabiau ou bien la station de métro de basso cambo.Modalités de réalisation - Avis technique :L’arbre algal est un épurateur d’air constitué de microalgues, avec une capacité d’absorption équivalent à 50 arbres. L’expérimentation menée par Toulouse Métropole en 2020 a permis de démontrer que le dispositif fonctionne et est efficace contre les micropolluants. Afin d’avoir un impact sur le CO2, il faut cibler des zones particulièrement exposées (environnements urbains générant une forte concentration, une dispersion lente). Une analyse d’opportunité du site devra compléter le déploiement de cette solution sur le quartier.",Nature en ville,80000,4 - Lapujade / Bonnefoy / Périole / Marengo / La Colonne,21,55,841,4,Lapujade / Bonnefoy / Périole / Marengo / La Colonne,4.1,True,1
110,59,Des jeux pour les grands (aménagement d’une aire de jeux avec des équipements qui ne soient pas uniquement dédiés aux enfants),"La plupart des parcs sont ludiques pour les enfants, les grands surveillent, les grands poussent, les grands discutent... Impossible de faire de la balançoire, Impossible de faire du toboggan, et pourquoi pas les enfants de plus 12 ans et les adultes pourraient faire de la balançoire, du toboggans, ils ne veulent pas toujours faire du sport ou de reposer sur une chaise longue. Pourquoi pas aménager ce parc proche du nouveau centre Papus.Modalités de réalisation - Avis technique :Création d'équipements ludiques à destination des plus grands dans l'aire de jeux Papus.",Cadre de vie,100000,16 - Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette,7,126,572,16,Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette,2.3,False,0
111,115,Un complexe sportif en zone urbaine,"Nous sommes un groupe de jeunes amis habitants pour la plupart sur le quartier de Soupetard depuis l'enfance. Nous avons l'habitude de nous réunir de façon hebdomadaire autour du sport. Nous constatons de moins en moins d'engouement et d'initiatives citoyennes dans notre quartier et nous voulons aujourd'hui redonner vie à celui-ci à travers un projet utile et intéressant pour notre lieu de vie et surtout pour les différentes générations. Notre projet a pour but de construire un complexe sportif. Il s'agira d'un Five, un terrain de la taille d'un city stade mais qui ne l'est pas. C'est un terrain clos doté de gazon synthétique et de rambardes de sécurité qui fait le bonheur des pratiquants de la discipline du foot à 5. Le Five outdoor est une pratique sportive qui se joue selon des règles à respecter non comme la pratique du football sur city stade qui est beaucoup moins réglementée et beaucoup moins prise au sérieux par ses adeptes. Ce projet a pour but d'améliorer l'image du quartier Soupetard, afin de redonner vie à ce dernier en créant des opportunités d'épanouissement pour les habitants et surtout pour les jeunes. Nos objectifs sont : - favoriser la pratique sportive des jeunes, - valoriser le quartier Soupetard La Gloire, - permettre aux jeunes de s'engager dans leur quartier, - améliorer le lien social autour du football, - animer le quartier et la cohésion sociale, - ouvrir le quartier au reste de la métropole, - permettre un accès plus pratique et de proximité aux équipements sportifs, -créer une cohésion intergénérationnelle et de mixité, - emmener une sécurité et une stabilité autour de la pratique du football, -donner accès à des équipements de qualité à tous et aux acteurs du secteur est, - faire en sorte que les jeunes ne soit pas dans l'errance, - canaliser l'énergie des jeunes.Modalités de réalisation - Avis technique :Le projet est très intéressant pour répondre au besoin exprimé de longue date par les jeunes du quartier. Il est techniquement réalisable. La direction des sports émet une réserve sur l'emplacement envisagé (au sein de l'école Soupetard) compte tenu du risque de nuisances sonores engendré par ce type d’équipement et au regard de la proximité avec les habitations. Si l'idée est lauréate lors du vote des habitants, une concertation avec les riverains du site sera organisée. Si ce projet suscite une forte opposition des riverains sur la localisation proposée par le porteur de projet, une autre localisation sera proposée pour sa réalisation : au niveau du jardin de Soupetard, sur l’esplanade béton en contrebas du Boulevard Jacques Chirac.",Cadre de vie,130000,10 - Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,205,35,2610,10,Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,4.2,True,1
112,21, Radars de bruit et de vitesse sur l'allée de Barcelone/Ponts Jumeaux ,"Nous avons besoin de radars de bruit et de vitesse sur l'allée de barcelone devant l'école, et le canal du midi entre pont béarnais et ponts jumeaux : trop de véhicules avec des tuyaux trafiqués, accélèrent sans respecter les limites de vitesse, font un maximum de bruit et détruisent le sommeil des riverains. Ceci réduirait également le bruit en centre ville, par des contrôles périphériques à l’entrée de la ville. Je ne comprends pas comment c’est permis de rouler dans des zones densément résidentielles, aggressant les citoyens a toute heure par des pots d’échappement trafiqués, hyper-bruyants et polluant des poumons. Toute la ville est concernée, le bruit des motards / scooters envahit la Prairie des Filtres des le Quai de Tunis, tout comme il envahit le Parc de Ramiers et les terrasses de St Cyprien. Leur bruit n’est pas mieux apprécié dans les zones vertes ni a la campagne... avec le tuyau correct ces véhicules seraient silencieuses. J’espère qu’on va réglementer le niveau de bruit de ces véhicules non conformes, soit par des radars/amendes, contrôles techniques de véhicules ou prohibitions d'accès en ville aux véhicules bruyants (dans le même esprit que les restrictions pour les véhicules polluants qui se développent). Bien que pubs de la Marie déclarent ‘Toulouse +tranquille’ il reste a du travail a faire pour en arriver la. MerciModalités de réalisation - Avis technique :Le type d'équipement visant à sanctionner les véhicules trop bruyants n'existent pas à ce jour.Il est néanmoins possible d'installer un radar pédagogique, lequel, à l’aide d’un panneau lumineux, indique aux conducteurs si le niveau sonore de leur véhicule motorisé est conforme ou non.Coût fonctionnement annuel: 5 000 €",Cadre de vie,30000,2 - Amidonniers / Compans-Caffarelli / Brouardel,50,70,1720,2,Amidonniers / Compans-Caffarelli / Brouardel,1.2,False,0
113,173,Mise en place d'un parcours santé et d'aménagements parc de la Mounède,"Création d'un parcours santé matérialisé dans ou autour du Parc de la Mounède. Accessible à tous, avec zone de pique-nique et/ou jeux pour enfants.Modalités de réalisation - Avis technique : Un parcours forme course/marche, dont le tracé est identifié sur Toulouse.fr (Parcours 6 BASSO CAMBO), existe à proximité. Ce parcours passe à proximité du Parc de la Mounède. En réponse à cette idée, le Parc de la Mounède pourrait être équipé, dans un premier temps, d’une station fitness avec une signalétique pour orienter les sportifs vers le parcours pédestre.",Cadre de vie,80000,18 - Lardenne / Pradettes / Basso-Cambo,80,70,556,18,Lardenne / Pradettes / Basso-Cambo,6.2,False,0
114,87,Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat),"Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.Modalités de réalisation - Avis technique :Deux options possibles : commande à un artiste spécifique ou par appel à projets (avec rédaction d’un cahier des charges permettant de faire figurer des attendus esthétiques et financiers). La procédure d’appel à projet, nécessitera la mise en place d’un jury de sélection. Attention, idée recevable mais sous réserve : un emplacement sur le quartier des Sept-Deniers à proximité de la poste est envisageable, le coût de réalisation est estimé entre 50 000 et 60 000 €. La Direction Générale de la Culture de la Mairie souhaite maitriser l’implantation d’oeuvres sur l’espace public, la mise en place d’une procédure centralisée est en cours avec la création d’une commission spécifique jugeant selon des critères précis l’opportunité de l’installation d’une oeuvre sur l’espace public. Il faudra donc soumettre toute proposition à cette commission qui pourrait être amenée à refuser (de façon argumentée) le projet pour ces motifs.",Cadre de vie,60000,7 - Sept Deniers / Ginestous-Sesquières / Lalande,52,74,1540,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1
115,46,Paniers de basket pour petits,"Idée transmise via un formulaire papier par Véra : Dans le parc Maurice Bécanne, rajouter des paniers de basket pour les tout petits, car ils veulent faire comme les grands et ne peuvent pas. Il y a largement de la place, même pour des mini-buts de foot.Modalités de réalisation - Avis technique :Installation d’un “arbre à basket” afin de favoriser cette pratique pour les plus jeunes dans le jardin Maurice Bécanne.",Cadre de vie,15000,15 - Croix de Pierre / Route d'Espagne,4,29,417,15,Croix de Pierre / Route d'Espagne,2.2,False,0
116,118,Aménagement pour La Plaine,"Ce serait très utile d'avoir des toilettes dignes de ce nom au niveau de la zone verte de La Plaine et d'une manière générale sur la zone qui va jusqu'aux Argoulets.Modalités de réalisation - Avis technique :Ce projet est réalisable il est proposé, si cette idée est lauréate, d'expérimenter des toilettes sèches sur la zone verte des Argoulets.",Cadre de vie,60000,10 - Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,125,26,345,10,Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,4.2,True,1
117,184,Guinguette Petit Bois,"Le petit bois qui était jadis un lieu de vie dynamique a perdu de sa superbe et lustre d'antan, étant un passage entre les deux secteurs scolaires et au milieu des habitats, il me semble pertinent de faire revivre l'endroit avec une guinguette municipale pour créer du lien entre habitants, une guinguette effective de 15h 30 à 19h pour éviter les nuisances sonores et tapage nocturne et un lieu où les enfants pourront goûter ensemble entre copains. Une animation musicale hebdomadaire favoriserais aussi l'accès à la culture pour tous.Modalités de réalisation - Avis technique :Le petit bois de Bellefontaine ne peut pas accueillir de guinguette permanente (création d’un bâtiment) en raison de la préservation du site et de sa fermeture après 21h. En revanche, en réponse à cette idée, une solution de guinguette temporaire (buvettes mobiles déplaçables à vélo) ou de foodtruck peut être proposée sur la friche Maurois, sur les jours importants de la semaine. La Friche Maurois permettra un aménagement temporaire jusqu’à 2025. Par ailleurs, le règlement des débits de boissons de la Mairie de Toulouse, spécifie l’interdiction de la vente de boisson alcoolisée à 50 mètres d’un établissement d’enseignement (Maternelle Camille Claudel).",Cadre de vie,10000,17 - Mirail-Université / Reynerie / Bellefontaine,4,21,1240,17,Mirail-Université / Reynerie / Bellefontaine,6.3,False,0
118,113,Personne en situation de handicap,"Pour les trottoirs et passages piétons? TOUS LES QUARTIERS Penser à tous les handicaps: personne à mobilité réduite, déficient visuel, déficient auditif, déficient intellectuel. MerciModalités de réalisation - Avis technique :Si cette idée est sélectionnée, il est proposé d'améliorer l'accessibilité piétonne de la rue Louis Plana, axe central du quartier, en ajoutant des traversées piétonnes et en mettant en conformité d'autres traversées dans un budget maximal de 200 000 euros.",Cadre de vie,200000,10 - Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,40,33,483,10,Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,4.2,False,0
119,189,Végétalisation Place des Tibaous,"Lors de sa construction, la place des Tibaous à remplacé un hectare de verdure par un hectare de béton, sans une once de verdure ni d'ombre (en vertu de la théorie du précédent maire selon laquelle un hectare de béton coute moins cher en entretien qu'en hectare de verdure). Le résultat ne s'est pas fait attendre, chaleur insupportable en été, y compris pour les nombreux immeubles construits en bordure de la place qui vivent un enfer. Place désertée par les habitants, commerces à l'agonies. C'est un lieu que tout le monde fuit alors que ce devrait être un lieu de vie. Réaction de la mairie: création de places de parking de voitures: la place qui devient le lieu de vie des ... voitures. Les quelques arbres qui ont été plantés ne sont pas arrosé et meurt en quelques mois, avant d'être remplacés par d'autres...qui meurent à leur tour. La suggestion: arrêter de mettre des voitures partout, rendre l'espace public vivable pour les être humains en végétalisant VRAIEMENT cette place pour en faire un lieu de vie et rendre la vie des riverains simplement vivable.Modalités de réalisation - Avis technique :La végétalisation et la plantation de la place Tibaous peut être réalisée en partie, en tenant en compte du besoin d’espace pour le marché de plein vent.Une désimperméabilisation des sols peut être effectuée et des arbres peuvent être plantés. Des études techniques de faisabilité de géo-détection des réseaux souterrains devront être menées afin de trouver les emplacements de plantations des arbres.",Nature en ville,200000,14 - Saint-Simon / Lafourguette / Oncopole-Campus Santé du Futur,44,32,1512,14,Saint-Simon / Lafourguette / Oncopole-Campus Santé du Futur,6.4,True,1
120,174,Redonnons de la couleur aux espaces verts du chemin de la Fronde,"Cette idée a été transmise via un formulaire papier par Maïté. Je passe régulièrement chemin de la Fronde et je remarque que les espaces verts sont fréquentés par les lycéens, les salariés des entreprises autour et des habitants du quartier. Ces espaces ne sont pas mis en valeur. Il serait peu coûteux d'améliorer l'état de ces espaces afin de les rendre plus agréables avec de nouvelles plantations et en y aménageant des espaces de pique-nique. Nous avons de la chance d'avoir des espaces verts autant les valoriser.Modalités de réalisation - Avis technique :Le projet est cohérent et techniquement faisable. Cela permettra d’embellir ce site avec du nouveau mobilier (table de pique-nique + banc + poubelles) et d’implanter quelques nouveaux végétaux de manière à ce que les habitants puissent en profiter.Attention néanmoins aux nuisances sonores, notamment nocturnes, que ce type d’aménagement peut engendrer. Une concertation des habitants limitrophes à ce site pourra être envisagée.",Nature en ville,45000,18 - Lardenne / Pradettes / Basso-Cambo,107,64,991,18,Lardenne / Pradettes / Basso-Cambo,6.2,True,1
121,175,Installation de tables de jeux place des Pradettes,"La place des Pradettes (square Camille Poinas) est un lieu de rencontres et d'échanges investi par les associations et les habitants du quartier. Ainsi, le Vivre ensemble est une des valeurs fondamentales de notre quartier-village. Afin de promouvoir encore plus ce vivre ensemble et d'améliorer notre cadre de vie, l'installation d'une table d'échecs et d'une table adaptée à la pratique des jeux de société permettrait aux habitants de profiter de cette jolie place de manière ludique et constructive. D'ailleurs, des habitants du quartier se réunissent déjà tous les jours pour jouer aux dominos sur la place. Ces tables pourraient remplacer une des tables de pique nique vieillissantes ou être ajoutées en plus du mobilier urbain déjà présent. Ces nouveaux mobiliers seraient en adéquation avec la revalorisation en square de la place.Modalités de réalisation - Avis technique : Le projet est cohérent et techniquement réalisable, le service Jardin et espaces verts propose l’installation de 2 tables d’échec ou autres modèles.",Cadre de vie,12000,18 - Lardenne / Pradettes / Basso-Cambo,14,50,1031,18,Lardenne / Pradettes / Basso-Cambo,6.2,False,0
122,110,Rénovation du Parc des Argoulets 🌳🌱🌺🌻,"Les Argoulets est un parc qui manque de végétation. Il est fréquenté et à mon sens n’est pas assez aménagé et pas joli. Le rendre plus agréable avec l’installation de végétation pour améliorer la qualité de l’air en raison de sa proximité avec la rocade, l’installation de plus d’équipements sportifs notamment table de Ping pong, rénover le parc pour enfants, mettre davantage d’équipements pour les siestes lectures, pique-niques, favoriser l’implantation de flore pour les abeilles. 🐝 Le parc reste un grand espace vert qui n’est pas assez exploité, je trouve ça dommage. Aménageons ce petit bout de nature en faisant du bien à la nature et à nos sens.Modalités de réalisation - Avis technique :L'installation de tables de ping pong est possible, à noter également qu'il est prévu de créer un skateparc et un pumptrack début 2023. Concernant les plantations il est possible de planter des arbres en veillant aux usages du site pour préserver la zone d'éco pâturage. En revanche l'aire de jeux étant en bon état il n'est pas jugé utile de la rénover. Le coût est variable en fonction du nombre de plantations.",Nature en ville,200000,10 - Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,134,37,1111,10,Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,4.2,True,1
123,23,Améliorations possibles Quartier Belfort / Denfert Rochereau,"Idée transmise via formulaire papier par AL Réfection et végétalisation de la rue Denfert Rochereau, la chaussée est dans un état lamentable, supprimer quelques places de parking et créer des massifs que nous entretiendrons avec plaisir et planter quelques arbres. MerciModalités de réalisation - Avis technique :La création d’espaces végétalisés est possible dans la rue Denfert-Rochereau. Des investigations complémentaires (de type géodétection) seront néanmoins nécessaires afin de déterminer le type de végétaux à prévoir.La largeur de la rue est restreinte, les bâtiments forment un front bâti important d’où un ensoleillement réduit sur la rue. Le projet prévoit donc d’utiliser les espaces de stationnement avec des essences végétales de strate basse avec exposition mi-ombre, ombre et une sélection d’arbres de faible développement. Il est possible de compléter l’offre avec des espaces de détente contenant des assises et des bacs de plantations.",Nature en ville,200000,3 - Les Chalets / Bayard / Belfort / Saint Aubin / Dupuy,50,60,956,3,Les Chalets / Bayard / Belfort / Saint Aubin / Dupuy,1.3,False,0
124,11,Stations de gonflage pour vélo sur les trajets les plus fréquentés,"Afin d’encourager les déplacements à vélo et les cyclistes à maintenir leurs pneus à la bonne pression sur leurs trajets (travail, courses, sorties sportives ou loisir), des stations de gonflage publics pourraient être installées à divers endroits de ville de Toulouse. Des stations de gonflage publics sont déjà installées dans plusieurs villes de France par exemple Bordeaux ou Besançon mais aussi à l’étranger Genève (Suisse), Uppsala (Suède). Pour l’avoir expérimenté j’estime que c’est une avancé majeure dans l’accueil du vélo au centre de la mobilité urbaine. C’est souvent une fois à vélo que l’on s’aperçoit être sous gonflé, alors qu’un pneu de vélo à la bonne pression permet de :
réduire l’énergie consommée par la batterie des vélos électriques
d’effectuer un trajet à vélo moins fatigant et plus agréable
limiter le nombre crevaisons
Il faut en moyenne regonfler ses pneus toutes de 2 à 4 semaines pour qu’ils restent à la pression idéale spécifiée par le constructeur.Des pistes fréquentées peuvent être ciblées pour l’installation de telles stations comme :
Le canal du midi (au niveau du CEMES la piste s’élargit suffisamment pour accueillir une telle station)
la piste cyclable le long de la Garonne au niveau du rond point de la catalogne
Les ponts Jumeaux - etc
et en centre ville :
Allées Jules Guesde
Place du metro Esquirol
Place du metro Saint Cyrpien
Autour de la basilique saint Sernin - etc
Modalités de réalisation - Avis technique :2 stations de ce type sont déjà en service Port St Sauveur (à la Capitainerie) et dans le quartier Bagatelle.Dans l'hyper centre, l'installation de ce type d'équipement devra recueillir l'avis favorable de l'Architecte des Bâtiments de France (lieux à déterminer)L'installation de 3 stations est proposée.",Éco-mobilité,9000,1 - Capitole / Arnaud Bernard / Carmes,74,66,1766,1,Capitole / Arnaud Bernard / Carmes,1.1,True,1
125,119,Végétalisation de quartier,"Dans le quartier Bonhoure, à l'angle de l'avenue Jean Chaubet et de la rue Monié, remplacer le triangle bitumé qui sert aujourd'hui de décharge sauvage par un emplacement végétalisé. Pour quelques dizaines de millier d'euros, on peut facilement dépolluer le sol et planter herbe et arbres. Outre l'attrait esthétique, cela permettrait de dissuader des dépôts d'ordures mais également aux arbres d'absorber la pollution, très présente à cet endroit de l'avenue.Modalités de réalisation :Après instruction des services techniques compétents, il est possible de végétaliser cet espace. A noter que la présence de réseaux ne permettra pas de planter de très grands arbres, mais il est possible de mettre de la pelouse et des arbustes. L'espace devra également être équipé en bornes anti-stationnement.",Nature en ville,55000,11 - Bonhoure / Guilheméry / Château de l'Hers / Limayrac / Côte Pavée,68,26,797,11,Bonhoure / Guilheméry / Château de l'Hers / Limayrac / Côte Pavée,4.3,False,0
126,111,Des arbres dans la cour d'école de Soupetard,"Je propose de planter quelques arbres dans les cours de l'école primaire Soupetard pour procurer, à terme, une protection contre la chaleur aux élèves pendant la récréation et le temps de CLAE. Le revêtement des cours devra permettre l'infiltration des eaux de pluie dans le sol et un composteur pour les feuilles pourrait compléter cette opération. La municipalité pourrait proposer un support pour la mise en place d'un projet pédagogique sur l'arbre dans la ville en accompagnement de cette plantation pour sensibiliser les élèves au réchauffement climatique.Modalités de réalisation - Avis technique :Cette idée est réalisable, des études techniques de géo détection des réseaux seront nécessaires pour trouver les emplacements des futurs arbres. Concernant le projet de composteur, il est possible à condition que l'équipe pédagogique porte le projet.",Nature en ville,30000,10 - Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,52,44,856,10,Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,4.2,False,0
127,144,"Plantations d’arbres fruitiers sur les quartiers de Rangueil, Sauzelong et Jules Julien","Je propose de faire sur Toulouse et son agglomération la plantation d'arbres fruitiers, en plus de filtrer l'air pollué des villes, il va ramener les abeilles et autres insectes importants, ils rapporteront fraîcheurs de par leur ombres et permettrons aux gourmands au détours d'une balade de manger une pomme, poire ou autres. Les racines déforment beaucoup moins voir pas du tout les routes et trottoirs. Ils peuvent être mis dans des parcs, trottoirs, jardins publics, parking.... Et l'avoir expérimenté en Aquitaine c'est un projet qui marche, plaît, et mérite d'être réfléchit et mis en place. MerciModalités de réalisation - Avis technique :Plantation d'une cinquantaine d'arbres fruitiers en zone urbaine sur les quartiers Jules Julien, Midi, Rangueil, Sauzelong.",Nature en ville,50000,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,116,87,770,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,True,1
128,90,Installer un filtre à pollution Place Job ,"Je propose d'installer un filtre à pollution sur la place Job. En effet cette place est un des endroits les plus pollués du quartier des Sept Deniers (cf les cartes d'Atmo Occitanie). Cet arbre pourrait être identique à celui installé sur les allées Jean-Jaures par la société toulousaine Kyanos (https://www.midilibre.fr/2020/10/24/a-toulouse-un-arbre-nouvelle-generation-pour-lutter-contre-la-pollution-de-lair-9159686.php), mais il existe aussi des concepts plus design en ligne avec l'architecture du Batiment Job. (ex : Bio Urban : https://www.demotivateur.fr/article/le-biourban-un-appareil-revolutionnaire-capable-de-depolluer-autant-d-air-que-368-arbres-21750)Modalités de réalisation - Avis technique :Une expérimentation de ce type de dispositif a été menée sur Toulouse et a permis de démontrer que le dispositif fonctionne. Pour les micropolluants, c’est assez efficace. Par contre, pour le CO2, il faut cibler des zones particulièrement exposées (environnements urbains) ce qui est le cas de la place Job a proximité de la route de Blagnac.",Nature en ville,80000,7 - Sept Deniers / Ginestous-Sesquières / Lalande,24,42,1053,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,False,0
129,69,Débitumer l’avenue de Lombez et l’avenue de Grande-Bretagne ,"L’avenue de Lombez et l’avenue de Grande Bretagne sont des portes d’entrée de la ville très passantes, avec des quartiers adjacents qui se sont fortement développés/construits. Il serait intéressant de rendre ces voies d’accès stratégiques plus agréables, en végétalisant les abords, fleurissant l’ensemble des ronds points (comme cela est fait plus proche du centre ville), en aménageant des espaces de détente (bancs), des espaces de jeux, en supprimant les nombreux tags, en supprimant les panneaux publicitaires, en harmonisant le mobilier urbain (parfois vert, parfois gris, parfois dégradé….) en développant les voies cyclables,… Les idées ne manquent pas, mais il faut rendre ces portes d’entrée vers le centre plus agréable pour ceux qui ne font que passer, mais aussi et surtout pour ceux qui y vivent. MerciModalités de réalisation - Avis technique :Végétaliser le terre-plein central de l’avenue de Lombez en libérant les pieds d’arbres, ce qui permettra d'améliorer les conditions de croissance des poiriers de Chine présents, de lutter contre les ilots de chaleurs, et d'embellir cet axe pour le rendre plus agréable. Egalement, sur l'avenue de Grande Bretagne, les blocs bétons interdisant l'accès à la rue Charpak pourraient être remplacés par des jardinières de manière temporaire en attendant un aménagement définitif. Concernant l'Avenue de Grande Bretagne, cette piste a pour le moment été écartée car un projet de réseau express vélo (REV) est prévu sur cet axe afin d'améliorer les déplacements des cyclistes, et les plantations ne seront réalisées qu’une fois les aménagements effectués pour ne pas fragiliser les plantations. Pour information également, l'avenue de Lombez est également identifiée comme un axe du REV afin d'améliorer la circulation des vélos. Au sujet des aires de jeux, ce sujet est étudié dans le cadre du futur parc situé sur la 3ème tranche de la Cartoucherie longeant l'avenue de Grande Bretagne.",Nature en ville,115000,19 - Casselardit / Fontaine-Bayonne / Cartoucherie,130,60,1942,19,Casselardit / Fontaine-Bayonne / Cartoucherie,2.4,True,1
130,130,Aménagement parc rue du Canigou,"Cet espace vert n'est pas exploité. Il serait intéressant d'y mettre des jeux pour les enfants (toboggan, balançoires...) et une ou deux tables de ping-pong.Modalités de réalisation - Avis technique : Pour améliorer le parc situé rue du Canigou, il est proposé l’installation d’équipement tel que : table de ping-pong, échiquier et coin de lecture, pour permettre des activités calmes de plein air, seul, en famille ou entre amis. La création des cheminements pour rendre la traversée du parc et son usage confortable (avec un travail en surélévation pour préserver les racines des arbres) ainsi qu’un travail sur l’entrée du jardin, pour rendre le cheminement créé accessible à tous, sont également proposés. Enfin, l'implantation de jeux pour enfants sera étudiée.",Cadre de vie,150000,12 - Pont des Demoiselles / Ormeau / Montaudran / La Terrasse / Malepère,11,31,766,12,Pont des Demoiselles / Ormeau / Montaudran / La Terrasse / Malepère,5.1,False,0
