project_id;project_name;description;category;cost;district;votes
173;Mise en place d'un parcours santé et d'aménagements parc de la Mounède;Création d'un parcours santé matérialisé dans ou autour du Parc de la Mounède. Accessible à tous, avec zone de pique-nique et/ou jeux pour enfants.Modalités de réalisation - Avis technique : Un parcours forme course/marche, dont le tracé est identifié sur Toulouse.fr (Parcours 6 BASSO CAMBO), existe à proximité. Ce parcours passe à proximité du Parc de la Mounède. En réponse à cette idée, le Parc de la Mounède pourrait être équipé, dans un premier temps, d’une station fitness avec une signalétique pour orienter les sportifs vers le parcours pédestre.;Cadre de vie;80000.0;18 - Lardenne / Pradettes / Basso-Cambo;80
27;Végétalisation et convivialité du quartier Saint-Aubin;Pour lutter contre les îlots de chaleur urbaine mais aussi pour rendre le quartier plus agréable, une solution simple est de végétaliser les rues et les espaces libres en retirant le bitume dès que possible. Dans le quartier, de nombreux espaces s’y prêtent. De nombreuses espèces végétales (arbres, arbustes et fleurs) sont adaptées à nos climats très secs en été. Voir, par exemple, les guides édités par le CEREMA, organisme national que Toulouse Métropole a d’ailleurs sollicité sur le sujet : https://www.cerema.fr/fr/actualites/accompagnement-toulouse-metropole-identifier-potentiel D’autre part, la débitumisation des sols est de loin préférable à la simple pose de jardinières car elle participe à la désimperméabilisation des sols. L’arrosage de ces espaces de pleine terre pourrait se faire en déviant partiellement les eaux pluviales. Cette végétalisation doit s’accompagner de l’installation de mobilier urbains (bancs, chaises, jeux pour les enfants) permettant aux habitants de se réapproprier leur quartier. Par exemple nous proposons : - Rue Riquet : débitumiser des places de parking (par exemple alterner 2-3 places végétalisées avec 4-5 places de stationnement). L’espace libéré sera planté d’arbres, d’arbustes ou de massifs floraux selon les contraintes liées aux réseaux souterrains. Un tel aménagement pourrait aussi très bien être fait rue Gabriel Péri. - Rue Riquet / sur la place Saint-Aubin où les trottoirs sont larges : remplacer les poteaux par une bande végétale de 80 cm de largeur. - Place Bachelier : cette place est grande et entièrement minérale. Il y a l’espace suffisant pour y installer des arbres mais aussi de grands massifs en pleine terre. Il serait également possible d’y installer des bancs, par exemple des bancs circulaires autour des arbres nouvellement plantés. Cette place pourrait devenir un îlot de fraîcheur. - Autour de l’église Saint-Aubin : installer des bancs sous l’ombre des arbres.Modalités de réalisation - Avis technique :Sur la place Saint-Aubin, la présence du marché contraint fortement toute implantation sur ces espaces. Une végétalisation supplémentaire parait complexe au vu des usages de cette place.De plus, la présence d’un parking souterrain au devant de l’église ne permet peu ou pas de plantation en pleine terre.Toutefois, une étude pour la mise en place de jardinières pour végétaliser les pergolas sur les entrées du parking est en cours.Concernant la rue Riquet, le projet de végétalisation doit être concerté à la rentrée de septembre avec les riverains et commerçants.Pour la place Bachelier, il est possible de planter des arbres, au nombre de 3.;Nature en ville;30000.0;3 - Les Chalets / Bayard / Belfort / Saint Aubin / Dupuy;94
87;Bataille Militaire aux 7 deniers en 1814 (création d’une statue de soldat);Les Sept-Deniers furent l’objet d’opérations militaires en 1814 lors de la bataille de Toulouse. Certes, les principaux combats ont eu lieu sur la plaine de l’Hers et à Jolimont. Chaque année, la commémoration se fait à la Colonne de Jolimont. Néanmoins, il ne faut pas oublier que des combats ont eu lieu sur Ponts Jumeaux, l’Embouchure et Sept-Deniers. C’est la raison pour laquelle, je propose qu’un monument soit érigé à la mémoire de ces combats pour la défense de Toulouse et, pourquoi pas, une statue grandeur nature symbolisant un soldat de la Grande Armée.Modalités de réalisation - Avis technique :Deux options possibles : commande à un artiste spécifique ou par appel à projets (avec rédaction d’un cahier des charges permettant de faire figurer des attendus esthétiques et financiers). La procédure d’appel à projet, nécessitera la mise en place d’un jury de sélection. Attention, idée recevable mais sous réserve : un emplacement sur le quartier des Sept-Deniers à proximité de la poste est envisageable, le coût de réalisation est estimé entre 50 000 et 60 000 €. La Direction Générale de la Culture de la Mairie souhaite maitriser l’implantation d’oeuvres sur l’espace public, la mise en place d’une procédure centralisée est en cours avec la création d’une commission spécifique jugeant selon des critères précis l’opportunité de l’installation d’une oeuvre sur l’espace public. Il faudra donc soumettre toute proposition à cette commission qui pourrait être amenée à refuser (de façon argumentée) le projet pour ces motifs.;Cadre de vie;60000.0;7 - Sept Deniers / Ginestous-Sesquières / Lalande;52
46;Paniers de basket pour petits;Idée transmise via un formulaire papier par Véra : Dans le parc Maurice Bécanne, rajouter des paniers de basket pour les tout petits, car ils veulent faire comme les grands et ne peuvent pas. Il y a largement de la place, même pour des mini-buts de foot.Modalités de réalisation - Avis technique :Installation d’un “arbre à basket” afin de favoriser cette pratique pour les plus jeunes dans le jardin Maurice Bécanne.;Cadre de vie;15000.0;15 - Croix de Pierre / Route d'Espagne;4
118;Aménagement pour La Plaine;Ce serait très utile d'avoir des toilettes dignes de ce nom au niveau de la zone verte de La Plaine et d'une manière générale sur la zone qui va jusqu'aux Argoulets.Modalités de réalisation - Avis technique :Ce projet est réalisable il est proposé, si cette idée est lauréate, d'expérimenter des toilettes sèches sur la zone verte des Argoulets.;Cadre de vie;60000.0;10 - Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux;125
184;Guinguette Petit Bois;Le petit bois qui était jadis un lieu de vie dynamique a perdu de sa superbe et lustre d'antan, étant un passage entre les deux secteurs scolaires et au milieu des habitats, il me semble pertinent de faire revivre l'endroit avec une guinguette municipale pour créer du lien entre habitants, une guinguette effective de 15h 30 à 19h pour éviter les nuisances sonores et tapage nocturne et un lieu où les enfants pourront goûter ensemble entre copains. Une animation musicale hebdomadaire favoriserais aussi l'accès à la culture pour tous.Modalités de réalisation - Avis technique :Le petit bois de Bellefontaine ne peut pas accueillir de guinguette permanente (création d’un bâtiment) en raison de la préservation du site et de sa fermeture après 21h. En revanche, en réponse à cette idée, une solution de guinguette temporaire (buvettes mobiles déplaçables à vélo) ou de foodtruck peut être proposée sur la friche Maurois, sur les jours importants de la semaine. La Friche Maurois permettra un aménagement temporaire jusqu’à 2025. Par ailleurs, le règlement des débits de boissons de la Mairie de Toulouse, spécifie l’interdiction de la vente de boisson alcoolisée à 50 mètres d’un établissement d’enseignement (Maternelle Camille Claudel).;Cadre de vie;10000.0;17 - Mirail-Université / Reynerie / Bellefontaine;4
113;Personne en situation de handicap;Pour les trottoirs et passages piétons? TOUS LES QUARTIERS Penser à tous les handicaps: personne à mobilité réduite, déficient visuel, déficient auditif, déficient intellectuel. MerciModalités de réalisation - Avis technique :Si cette idée est sélectionnée, il est proposé d'améliorer l'accessibilité piétonne de la rue Louis Plana, axe central du quartier, en ajoutant des traversées piétonnes et en mettant en conformité d'autres traversées dans un budget maximal de 200 000 euros.;Cadre de vie;200000.0;10 - Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux;40
189;Végétalisation Place des Tibaous;Lors de sa construction, la place des Tibaous à remplacé un hectare de verdure par un hectare de béton, sans une once de verdure ni d'ombre (en vertu de la théorie du précédent maire selon laquelle un hectare de béton coute moins cher en entretien qu'en hectare de verdure). Le résultat ne s'est pas fait attendre, chaleur insupportable en été, y compris pour les nombreux immeubles construits en bordure de la place qui vivent un enfer. Place désertée par les habitants, commerces à l'agonies. C'est un lieu que tout le monde fuit alors que ce devrait être un lieu de vie. Réaction de la mairie: création de places de parking de voitures: la place qui devient le lieu de vie des ... voitures. Les quelques arbres qui ont été plantés ne sont pas arrosé et meurt en quelques mois, avant d'être remplacés par d'autres...qui meurent à leur tour. La suggestion: arrêter de mettre des voitures partout, rendre l'espace public vivable pour les être humains en végétalisant VRAIEMENT cette place pour en faire un lieu de vie et rendre la vie des riverains simplement vivable.Modalités de réalisation - Avis technique :La végétalisation et la plantation de la place Tibaous peut être réalisée en partie, en tenant en compte du besoin d’espace pour le marché de plein vent.Une désimperméabilisation des sols peut être effectuée et des arbres peuvent être plantés. Des études techniques de faisabilité de géo-détection des réseaux souterrains devront être menées afin de trouver les emplacements de plantations des arbres.;Nature en ville;200000.0;14 - Saint-Simon / Lafourguette / Oncopole-Campus Santé du Futur;44
174;Redonnons de la couleur aux espaces verts du chemin de la Fronde;Cette idée a été transmise via un formulaire papier par Maïté. Je passe régulièrement chemin de la Fronde et je remarque que les espaces verts sont fréquentés par les lycéens, les salariés des entreprises autour et des habitants du quartier. Ces espaces ne sont pas mis en valeur. Il serait peu coûteux d'améliorer l'état de ces espaces afin de les rendre plus agréables avec de nouvelles plantations et en y aménageant des espaces de pique-nique. Nous avons de la chance d'avoir des espaces verts autant les valoriser.Modalités de réalisation - Avis technique :Le projet est cohérent et techniquement faisable. Cela permettra d’embellir ce site avec du nouveau mobilier (table de pique-nique + banc + poubelles) et d’implanter quelques nouveaux végétaux de manière à ce que les habitants puissent en profiter.Attention néanmoins aux nuisances sonores, notamment nocturnes, que ce type d’aménagement peut engendrer. Une concertation des habitants limitrophes à ce site pourra être envisagée.;Nature en ville;45000.0;18 - Lardenne / Pradettes / Basso-Cambo;107
175;Installation de tables de jeux place des Pradettes;La place des Pradettes (square Camille Poinas) est un lieu de rencontres et d'échanges investi par les associations et les habitants du quartier. Ainsi, le Vivre ensemble est une des valeurs fondamentales de notre quartier-village. Afin de promouvoir encore plus ce vivre ensemble et d'améliorer notre cadre de vie, l'installation d'une table d'échecs et d'une table adaptée à la pratique des jeux de société permettrait aux habitants de profiter de cette jolie place de manière ludique et constructive. D'ailleurs, des habitants du quartier se réunissent déjà tous les jours pour jouer aux dominos sur la place. Ces tables pourraient remplacer une des tables de pique nique vieillissantes ou être ajoutées en plus du mobilier urbain déjà présent. Ces nouveaux mobiliers seraient en adéquation avec la revalorisation en square de la place.Modalités de réalisation - Avis technique : Le projet est cohérent et techniquement réalisable, le service Jardin et espaces verts propose l’installation de 2 tables d’échec ou autres modèles.;Cadre de vie;12000.0;18 - Lardenne / Pradettes / Basso-Cambo;14
110;Rénovation du Parc des Argoulets 🌳🌱🌺🌻;Les Argoulets est un parc qui manque de végétation. Il est fréquenté et à mon sens n’est pas assez aménagé et pas joli. Le rendre plus agréable avec l’installation de végétation pour améliorer la qualité de l’air en raison de sa proximité avec la rocade, l’installation de plus d’équipements sportifs notamment table de Ping pong, rénover le parc pour enfants, mettre davantage d’équipements pour les siestes lectures, pique-niques, favoriser l’implantation de flore pour les abeilles. 🐝 Le parc reste un grand espace vert qui n’est pas assez exploité, je trouve ça dommage. Aménageons ce petit bout de nature en faisant du bien à la nature et à nos sens.Modalités de réalisation - Avis technique :L'installation de tables de ping pong est possible, à noter également qu'il est prévu de créer un skateparc et un pumptrack début 2023. Concernant les plantations il est possible de planter des arbres en veillant aux usages du site pour préserver la zone d'éco pâturage. En revanche l'aire de jeux étant en bon état il n'est pas jugé utile de la rénover. Le coût est variable en fonction du nombre de plantations.;Nature en ville;200000.0;10 - Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux;134
23;Améliorations possibles Quartier Belfort / Denfert Rochereau;Idée transmise via formulaire papier par AL Réfection et végétalisation de la rue Denfert Rochereau, la chaussée est dans un état lamentable, supprimer quelques places de parking et créer des massifs que nous entretiendrons avec plaisir et planter quelques arbres. MerciModalités de réalisation - Avis technique :La création d’espaces végétalisés est possible dans la rue Denfert-Rochereau. Des investigations complémentaires (de type géodétection) seront néanmoins nécessaires afin de déterminer le type de végétaux à prévoir.La largeur de la rue est restreinte, les bâtiments forment un front bâti important d’où un ensoleillement réduit sur la rue. Le projet prévoit donc d’utiliser les espaces de stationnement avec des essences végétales de strate basse avec exposition mi-ombre, ombre et une sélection d’arbres de faible développement. Il est possible de compléter l’offre avec des espaces de détente contenant des assises et des bacs de plantations.;Nature en ville;200000.0;3 - Les Chalets / Bayard / Belfort / Saint Aubin / Dupuy;50
11;Stations de gonflage pour vélo sur les trajets les plus fréquentés;"Afin d’encourager les déplacements à vélo et les cyclistes à maintenir leurs pneus à la bonne pression sur leurs trajets (travail, courses, sorties sportives ou loisir), des stations de gonflage publics pourraient être installées à divers endroits de ville de Toulouse. Des stations de gonflage publics sont déjà installées dans plusieurs villes de France par exemple Bordeaux ou Besançon mais aussi à l’étranger Genève (Suisse), Uppsala (Suède). Pour l’avoir expérimenté j’estime que c’est une avancé majeure dans l’accueil du vélo au centre de la mobilité urbaine. C’est souvent une fois à vélo que l’on s’aperçoit être sous gonflé, alors qu’un pneu de vélo à la bonne pression permet de :
réduire l’énergie consommée par la batterie des vélos électriques
d’effectuer un trajet à vélo moins fatigant et plus agréable
limiter le nombre crevaisons
Il faut en moyenne regonfler ses pneus toutes de 2 à 4 semaines pour qu’ils restent à la pression idéale spécifiée par le constructeur.Des pistes fréquentées peuvent être ciblées pour l’installation de telles stations comme :
Le canal du midi (au niveau du CEMES la piste s’élargit suffisamment pour accueillir une telle station)
la piste cyclable le long de la Garonne au niveau du rond point de la catalogne
Les ponts Jumeaux - etc
et en centre ville :
Allées Jules Guesde
Place du metro Esquirol
Place du metro Saint Cyrpien
Autour de la basilique saint Sernin - etc
Modalités de réalisation - Avis technique :2 stations de ce type sont déjà en service Port St Sauveur (à la Capitainerie) et dans le quartier Bagatelle.Dans l'hyper centre, l'installation de ce type d'équipement devra recueillir l'avis favorable de l'Architecte des Bâtiments de France (lieux à déterminer)L'installation de 3 stations est proposée.";Éco-mobilité;9000.0;1 - Capitole / Arnaud Bernard / Carmes;74
119;Végétalisation de quartier;Dans le quartier Bonhoure, à l'angle de l'avenue Jean Chaubet et de la rue Monié, remplacer le triangle bitumé qui sert aujourd'hui de décharge sauvage par un emplacement végétalisé. Pour quelques dizaines de millier d'euros, on peut facilement dépolluer le sol et planter herbe et arbres. Outre l'attrait esthétique, cela permettrait de dissuader des dépôts d'ordures mais également aux arbres d'absorber la pollution, très présente à cet endroit de l'avenue.Modalités de réalisation :Après instruction des services techniques compétents, il est possible de végétaliser cet espace. A noter que la présence de réseaux ne permettra pas de planter de très grands arbres, mais il est possible de mettre de la pelouse et des arbustes. L'espace devra également être équipé en bornes anti-stationnement.;Nature en ville;55000.0;11 - Bonhoure / Guilheméry / Château de l'Hers / Limayrac / Côte Pavée;68
111;Des arbres dans la cour d'école de Soupetard;Je propose de planter quelques arbres dans les cours de l'école primaire Soupetard pour procurer, à terme, une protection contre la chaleur aux élèves pendant la récréation et le temps de CLAE. Le revêtement des cours devra permettre l'infiltration des eaux de pluie dans le sol et un composteur pour les feuilles pourrait compléter cette opération. La municipalité pourrait proposer un support pour la mise en place d'un projet pédagogique sur l'arbre dans la ville en accompagnement de cette plantation pour sensibiliser les élèves au réchauffement climatique.Modalités de réalisation - Avis technique :Cette idée est réalisable, des études techniques de géo détection des réseaux seront nécessaires pour trouver les emplacements des futurs arbres. Concernant le projet de composteur, il est possible à condition que l'équipe pédagogique porte le projet.;Nature en ville;30000.0;10 - Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux;52
144;Plantations d’arbres fruitiers sur les quartiers de Rangueil, Sauzelong et Jules Julien;Je propose de faire sur Toulouse et son agglomération la plantation d'arbres fruitiers, en plus de filtrer l'air pollué des villes, il va ramener les abeilles et autres insectes importants, ils rapporteront fraîcheurs de par leur ombres et permettrons aux gourmands au détours d'une balade de manger une pomme, poire ou autres. Les racines déforment beaucoup moins voir pas du tout les routes et trottoirs. Ils peuvent être mis dans des parcs, trottoirs, jardins publics, parking.... Et l'avoir expérimenté en Aquitaine c'est un projet qui marche, plaît, et mérite d'être réfléchit et mis en place. MerciModalités de réalisation - Avis technique :Plantation d'une cinquantaine d'arbres fruitiers en zone urbaine sur les quartiers Jules Julien, Midi, Rangueil, Sauzelong.;Nature en ville;50000.0;13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville;116
90;Installer un filtre à pollution Place Job ;Je propose d'installer un filtre à pollution sur la place Job. En effet cette place est un des endroits les plus pollués du quartier des Sept Deniers (cf les cartes d'Atmo Occitanie). Cet arbre pourrait être identique à celui installé sur les allées Jean-Jaures par la société toulousaine Kyanos (https://www.midilibre.fr/2020/10/24/a-toulouse-un-arbre-nouvelle-generation-pour-lutter-contre-la-pollution-de-lair-9159686.php), mais il existe aussi des concepts plus design en ligne avec l'architecture du Batiment Job. (ex : Bio Urban : https://www.demotivateur.fr/article/le-biourban-un-appareil-revolutionnaire-capable-de-depolluer-autant-d-air-que-368-arbres-21750)Modalités de réalisation - Avis technique :Une expérimentation de ce type de dispositif a été menée sur Toulouse et a permis de démontrer que le dispositif fonctionne. Pour les micropolluants, c’est assez efficace. Par contre, pour le CO2, il faut cibler des zones particulièrement exposées (environnements urbains) ce qui est le cas de la place Job a proximité de la route de Blagnac.;Nature en ville;80000.0;7 - Sept Deniers / Ginestous-Sesquières / Lalande;24
69;Débitumer l’avenue de Lombez et l’avenue de Grande-Bretagne ;L’avenue de Lombez et l’avenue de Grande Bretagne sont des portes d’entrée de la ville très passantes, avec des quartiers adjacents qui se sont fortement développés/construits. Il serait intéressant de rendre ces voies d’accès stratégiques plus agréables, en végétalisant les abords, fleurissant l’ensemble des ronds points (comme cela est fait plus proche du centre ville), en aménageant des espaces de détente (bancs), des espaces de jeux, en supprimant les nombreux tags, en supprimant les panneaux publicitaires, en harmonisant le mobilier urbain (parfois vert, parfois gris, parfois dégradé….) en développant les voies cyclables,… Les idées ne manquent pas, mais il faut rendre ces portes d’entrée vers le centre plus agréable pour ceux qui ne font que passer, mais aussi et surtout pour ceux qui y vivent. MerciModalités de réalisation - Avis technique :Végétaliser le terre-plein central de l’avenue de Lombez en libérant les pieds d’arbres, ce qui permettra d'améliorer les conditions de croissance des poiriers de Chine présents, de lutter contre les ilots de chaleurs, et d'embellir cet axe pour le rendre plus agréable. Egalement, sur l'avenue de Grande Bretagne, les blocs bétons interdisant l'accès à la rue Charpak pourraient être remplacés par des jardinières de manière temporaire en attendant un aménagement définitif. Concernant l'Avenue de Grande Bretagne, cette piste a pour le moment été écartée car un projet de réseau express vélo (REV) est prévu sur cet axe afin d'améliorer les déplacements des cyclistes, et les plantations ne seront réalisées qu’une fois les aménagements effectués pour ne pas fragiliser les plantations. Pour information également, l'avenue de Lombez est également identifiée comme un axe du REV afin d'améliorer la circulation des vélos. Au sujet des aires de jeux, ce sujet est étudié dans le cadre du futur parc situé sur la 3ème tranche de la Cartoucherie longeant l'avenue de Grande Bretagne.;Nature en ville;115000.0;19 - Casselardit / Fontaine-Bayonne / Cartoucherie;130
130;Aménagement parc rue du Canigou;Cet espace vert n'est pas exploité. Il serait intéressant d'y mettre des jeux pour les enfants (toboggan, balançoires...) et une ou deux tables de ping-pong.Modalités de réalisation - Avis technique : Pour améliorer le parc situé rue du Canigou, il est proposé l’installation d’équipement tel que : table de ping-pong, échiquier et coin de lecture, pour permettre des activités calmes de plein air, seul, en famille ou entre amis. La création des cheminements pour rendre la traversée du parc et son usage confortable (avec un travail en surélévation pour préserver les racines des arbres) ainsi qu’un travail sur l’entrée du jardin, pour rendre le cheminement créé accessible à tous, sont également proposés. Enfin, l'implantation de jeux pour enfants sera étudiée.;Cadre de vie;150000.0;12 - Pont des Demoiselles / Ormeau / Montaudran / La Terrasse / Malepère;11
157;Plantation d'arbres et diversification de la palette végétale;"La rue Saint Roch présente un gabarit de voie variable sans d'ombrage. Une trame verte apporterait un ombrage appréciable et un cadre de vie plus harmonieux. Il semblerait possible de planter quelques arbres remarquables selon les opportunités et de diversifier la palette végétale du quartier. - La plantation d'arbres à fleurs de type Paulwnia apporterait un contraste avec les très grands arbres de l'avenue de l'URSS. (""arbre impérial"", est un arbre originaire du centre de la Chine. Sa croissance est rapide mais il ne dépasse pas 10 à 12 mètres de hauteur (il est ainsi adapté aux petits jardins), et son port étalé est très élégant.) - La plantations de plantes vivaces aux pieds des massifs arbustifs serait une réponse à la recherche de biodiversité et d'habitat fertile. Le massif situé en façade nord, pourrait être enrichi par quelques arbustes hauts/petits arbres de type Sureaux.Modalités de réalisation - Avis technique :Végétalisation de la rue Saint Roch par la biais de plantation d'arbres. Des plantes vivaces seront plantées aux pieds des arbres afin de fournir un habitat fertile à la biodiversité urbaine. La proposition d'y planter des essences de Paulownia, ayant une forte valeur environnementale et esthétique, n’est pas adapté au profil de cette rue. Des essences de type “Poirier de Chine”, “Alisier Blanc” ou “Orme de Lutèce “ répondraient plus adéquatement à la question de végétalisation de cette voie (sous réserve de la compatibilité avec les réseaux enterrés).A noter qu'un tel projet de végétalisation aura un impact sur l'offre de stationnement sur voirie, qu'il conviendra d'évaluer avant la mise en œuvre.";Nature en ville;70000.0;5 - Saint-Michel / Saint-Agne / Empalot / Le Busca / Ile du Ramier / Monplaisir;128
18;Contrôle limitation de vitesse allée de Brienne;La vitesse est limitée à 50km/h allée de Brienne, mais une fois le radar des ponts jumeaux franchi, cette limitation n'est souvent plus respectée, engendrant nuisances sonores, augmentation pollution et dangerosité. Propositions : forcer le passage au rouge du feu situé à la passerelle de mi-canal si dépassement de la vitesse, mise en place ralentisseurs au solModalités de réalisation - Avis technique :Le système d’un feu sanction ou récompense n’est pas envisageable à l’heure actuelle car non réglementé en France. Le peu d’équipement de ce type sur le territoire de Toulouse Métropole est aujourd'hui à l'arrêt.L'installation d'un deuxième radar sanction relève de la compétence de l’Etat.En revanche, la création d’un plateau ralentisseur à l’intersection de la passerelle est tout à fait réalisable.Cette traversée permettrait également de sécuriser la traversée des vélos afin qu’ils puissent rejoindre le maillage cyclable existant dans les contre-allées de l'allée de Brienne.;Éco-mobilité;50000.0;2 - Amidonniers / Compans-Caffarelli / Brouardel;22
67;Une structure de jeux au jardin du Barry;A l'image du beau bateau en bois de La Daurade ou du joli dragon (en bois lui aussi) place St-Georges , pourquoi ne pas créer une belle structure de jeu au jardin du Barry , dans le même style que le bateau et le dragon.Modalités de réalisation - Avis technique :Création d'une aire de jeux monumentale en bois dans le jardin du Barry. L'aire de jeux pourrait être travaillée pour être la plus inclusive et agréable pour tous.;Cadre de vie;150000.0;19 - Casselardit / Fontaine-Bayonne / Cartoucherie;48
114;Installer des racks à vélos devant tous les commerces et les zones vertes;Aujourd'hui non seulement il est difficile de circuler en vélos dans les quartiers de Toulouse (routes en mauvais état, voies dangereuses) mais en plus il est encore souvent difficile d'attacher son vélo devant un commerce (par exemple route d'Agde ou avenue Jean Chaubet) ou devant un espace vert (Argoulets, micro-forêt des Géants au dessus du COSEC de Rangueil). Plus il y aura d'offres de racks, plus il y aura de vélos et donc moins de voitures.Modalités de réalisation - Avis technique :Cette idée est réalisable, il est possible d'ajouter des racks sur des emplacements à définir dans le quartier.;Éco-mobilité;6000.0;10 - Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux;42
38;Végétalisation massive de la place Roguet/ St Cyprien;La place Roguet/St Cyprien, point névralgique du quartier, zone commerçante, marchande et d'habitation, souffre d'un déficit important de végétalisation. C'est également un lieu de trafic routier important. Durant les étés caniculaires de plus en plus fréquents, traverser la place est parfois une gageure, le revêtement minéral emmagasinant et réverbérant la chaleur. Les quelques aménagements effectués sur la place sont malheureusement bien insuffisants pour la rendre vivable. Une végétalisation massive de la place permettrait de réduire considérablement la température, d'atténuer les bruits de circulation et d'assainir l'atmosphère.Modalités de réalisation - Avis technique :Végétalisation de la place Roguet, avec l’implantation de massifs végétalisés, tout en maintenant les usages actuels de la place (terrasses, marché...). Ce projet sera affiné en fonction des contraintes techniques dues à la présence des réseaux souterrains.  Concernant la place intérieure Saint-Cyprien, ce projet nécessite une réflexion plus globale en lien avec l’insertion du futur Express Vélo sur les allées Charles de Fitte, et le coût d’aménagement est nettement supérieur à 200 000€, un projet global a donc été écartée de l’étude. En revanche, des totems végétalisés ( voir un exemple de référence en cliquant ici) pourront être déployés sur les zones les plus minérales afin de rafraichir la place.;Nature en ville;110000.0;6 - Saint-Cyprien;161
14;Veille sur les dépôts sauvages ;"Toulouse est une belle ville. Pour préserver la beauté de Toulouse, il existe de nombreux lieux où les toulousains peuvent déposer leurs déchets. La ville met aussi à disposition un service (qui fonctionne très bien) pour s'occuper des encombrants. Toutefois, certains habitants continuent à déposer sauvagement leurs déchets le long des boulevards. Ce qui est le cas le long du boulevard de la Marquette (coté Ponts Jumeaux). Notre proposition : expérimenter l'installation d'un réseau de caméras sur la partie haute du boulevard de la Marquette (côté Ponts Jumeaux) permettant d'une part, d'assurer une veille sur les dépôts sauvages afin de les faire ramasser et d'autre part, si l'identification est possible, permettre de sensibiliser ""l'écolo en devenir"" en lui expliquant pédagogiquement qu'il existe des solutions pour gérer les déchets, autres que le dépôt sauvage.Modalités de réalisation - Avis technique :A l’aide des caméras, un signalement est opéré pas le biais d’Allo Toulouse vers le service compétent de Toulouse Métropole concerné aux fins de collecte.A savoir, les surveillants de l’espace public et les agents de la Brigade Contre les Incivilités opèrent également des signalements auprès de ce service en cas de constat.";Cadre de vie;35000.0;2 - Amidonniers / Compans-Caffarelli / Brouardel;30
84;Composte partagé 'lalala'lande;"Pourquoi envoyer mes déchets se faire incinérer (comme mon papy) au Mirail avec tous ceux des villes de Toulouse, Blagnac, Cugnaux et Villeneuve-Tolosane alors qu'une grande partie pourrait ne pas l'être en développant des aires de compostage partagé ? Aucune solution n'est aujourd'hui proposée dans mon quartier bien que je mange mes 7 fruits et légumes par jour. Et j'aimerais un jour pouvoir rouler au biogaz ! Et puis, quoi de mieux que du compost ""maison"" pour faire pousser mes tomates dans le futur jardin partagé de lalala'lande ?Modalités de réalisation - Avis technique :Le projet de jardins partagés à Lalande ne peut pas être réalisé par manque de foncier. Il est possible d'envisager la mise en place de composteurs dans le Parc de la Violette. Cette idée permet de valoriser les déchets organiques produits par les foyers mais il est nécessaire qu’un groupement de 30 foyers minimum soit constitué pour en assurer l'entretien et la gestion par la suite.";Déchets et Recyclage;7000.0;7 - Sept Deniers / Ginestous-Sesquières / Lalande;61
89;Connaître et mieux préserver les animaux du quartier des Sept-Deniers;Il serait bien de sensibiliser les habitants de Toulouse à la biodiversité de leur quartier et de les inciter à protéger les espèces animales partageant leur environnement comme les hérissons, les petits oiseaux (moineaux, mésanges, bergeronnette, rouge de queue...), les insectes (abeilles, coccinelles...)... Pour cela il faudrait recenser les espèces, observer si leur nombre augmente ou diminue dans les années à venir. Il serait bien également de prévoir dans les jardins publics et chez les particuliers des petites habitations pour nos amis les bêtes.Modalités de réalisation - Avis technique :La collectivité propose d'expérimenter cette idée en équipant 2 jardins dans le quartier avec des nichoirs à oiseaux : le Parc Job et le Jardin du Soleil d'or sont proposés (16 nichoirs au total). Fournitures et pose nichoirs : 180 euros TTC /nichoirs, soit 2 880 euros pour les 16 nichoirs + 2400 euros d'entretien/an environ. Au total pour la première année = 5300 euros.;Nature en ville;5300.0;7 - Sept Deniers / Ginestous-Sesquières / Lalande;9
